Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:27:25,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:26,20.2,0.52,60.5,0.0,-5.79
2024-11-21 15:27:27,20.2,0.52,60.5,0.0,-5.79
2024-11-21 15:27:28,20.2,0.54,60.5,0.0,-5.79
2024-11-21 15:27:29,20.2,0.54,60.5,0.0,-5.79
2024-11-21 15:27:30,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:27:31,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:27:32,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:27:33,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:27:34,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:35,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:36,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:37,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:38,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:39,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:40,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:41,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:42,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:43,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:44,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:45,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:46,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:47,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:48,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:49,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:50,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:51,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:52,20.2,0.09,60.6,0.0,-5.79
2024-11-21 15:27:53,20.2,0.09,60.6,0.0,-5.79
2024-11-21 15:27:54,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:55,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:56,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:27:57,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:27:58,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:27:59,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:00,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:01,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:02,20.2,0.12,60.6,0.0,-5.79
2024-11-21 15:28:03,20.2,0.12,60.6,0.0,-5.79
2024-11-21 15:28:04,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:05,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:06,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:07,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:08,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:09,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:10,20.2,0.01,60.6,0.0,-5.79
